cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,lat,lng
3209748,0101000020110F000056CEA5A50CDF5FC1C845580DAC995241,18330295,7,1,2024-07-15 00:06:00+00,7/14/24,20:06:00,20,2.02E+11,1800 BLOCK ARNOLD ST,400,Aggravated Assault No Firearm,40.06884852,-75.05304353
3253034,0101000020110F00006FBD3A2B1CE55FC1A0D46EE867945241,18363320,2,2,2024-07-15 00:10:00+00,7/14/24,20:10:00,20,2.02E+11,5200 BLOCK E TABOR RD,600,Theft from Vehicle,40.03176689,-75.10879376
3249060,0101000020110F000006F7B7E25BF25FC120ED732B6F7F5241,18398978,77,A,2024-07-15 00:12:00+00,7/14/24,20:12:00,20,2.02E+11,Pia Economy Parking Lot,600,Theft from Vehicle,39.883896,-75.230667
3256388,0101000020110F0000D1706519EBEA5FC1F2A10CDAF8965241,18341908,14,1,2024-07-15 00:14:00+00,7/14/24,20:14:00,20,2.02E+11,1000 BLOCK E PRICE ST,2600,All Other Offenses,40.0498391,-75.16222305
3211165,0101000020110F0000AA2CE8E6A4F15FC1B0527048DF8C5241,18284983,19,3,2024-07-15 00:18:00+00,7/14/24,20:18:00,20,2.02E+11,1500 BLOCK N 52ND ST,600,Thefts,39.97868367,-75.22409192
3251702,0101000020110F0000A51347D693F25FC16F997CCB40855241,18340568,12,3,2024-07-15 00:28:00+00,7/14/24,20:28:00,20,2.02E+11,6400 BLOCK PASCHALL AV,800,Other Assaults,39.92495672,-75.23267748
3251083,0101000020110F0000F899604A7EF15FC1FFFFD9BC09885241,18338985,12,4,2024-07-15 00:32:00+00,7/14/24,20:32:00,20,2.02E+11,900 BLOCK S PAXON ST,1400,Vandalism/Criminal Mischief,39.9445999,-75.22270451
3257594,0101000020110F0000C96A8D5E7CE85FC1F6CF39B072915241,18410027,25,1,2024-07-15 00:35:00+00,7/14/24,20:35:00,20,2.02E+11,700 BLOCK W PIKE ST,1400,Vandalism/Criminal Mischief,40.0109302,-75.13984674
3145693,0101000020110F0000EE1D398022E25FC16A4569FFBA925241,18424912,15,1,2024-07-15 00:39:00+00,7/14/24,20:39:00,20,2.02E+11,4900 BLOCK FRANKFORD AV,400,Aggravated Assault No Firearm,40.01996519,-75.08142504
3259442,0101000020110F00003972F75D90E85FC16FD37098BC8E5241,18414004,26,1,2024-07-15 00:40:00+00,7/14/24,20:40:00,20,2.02E+11,500 BLOCK W LEHIGH AV,800,Other Assaults,39.991825,-75.14056531
3174869,0101000020110F0000BC5E1EB1BEE95FC1A1CD053ACB965241,18322321,35,3,2024-07-15 00:45:00+00,7/14/24,20:45:00,20,2.02E+11,1900 BLOCK W GODFREY AV,300,Robbery No Firearm,40.04858413,-75.15142863
3232577,0101000020110F0000AA2CE8E6A4F15FC1B0527048DF8C5241,18355536,19,3,2024-07-15 00:45:00+00,7/14/24,20:45:00,20,2.02E+11,1500 BLOCK N 52ND ST,600,Thefts,39.97868367,-75.22409192
3242418,0101000020110F0000C30DA7478BF25FC1CB3EA868607F5241,18395630,77,A,2024-07-15 00:45:00+00,7/14/24,20:45:00,20,2.02E+11,Pia Terminal C,600,Thefts,39.883489,-75.23237
3259378,0101000020110F0000BD69927D9BF25FC17C62DA37528F5241,18375816,19,3,2024-07-15 00:47:00+00,7/14/24,20:47:00,20,2.02E+11,5200 BLOCK REXFORD RD,800,Other Assaults,39.99594388,-75.23295249
3190386,0101000020110F0000729F3F6ABEE45FC13CC33457D3945241,18328024,2,2,2024-07-15 00:59:00+00,7/14/24,20:59:00,20,2.02E+11,5400 BLOCK TABOR AV,600,Theft from Vehicle,40.03472264,-75.10542494
3258673,0101000020110F0000C64D90337BF15FC1355D7AC1188A5241,18370981,18,2,2024-07-15 01:03:00+00,7/14/24,21:03:00,21,2.02E+11,5000 BLOCK LUDLOW ST,2600,All Other Offenses,39.95911681,-75.22259351
3248507,0101000020110F0000192E5F83D1E85FC14B04A3863D915241,18397224,25,1,2024-07-15 01:13:00+00,7/14/24,21:13:00,21,2.02E+11,3700 BLOCK N PERCY ST,400,Aggravated Assault Firearm,40.00946707,-75.14290618
3211158,0101000020110F0000A45F34BA80F25FC10B97D8692E965241,18441175,5,2,2024-07-15 01:17:00+00,7/14/24,21:17:00,21,2.02E+11,7100 BLOCK RIDGE AV,1100,Fraud,40.04427063,-75.23199082
3252774,0101000020110F0000B38E3D3472F25FC17A9C684BA48B5241,18362865,19,2,2024-07-15 01:23:00+00,7/14/24,21:23:00,21,2.02E+11,5500 BLOCK POPLAR ST,400,Aggravated Assault No Firearm,39.97001005,-75.23146896
3233592,0101000020110F0000E8862EC252EB5FC18A0F456003985241,18394821,14,1,2024-07-15 01:32:00+00,7/14/24,21:32:00,21,2.02E+11,1200 BLOCK E WASHINGTON LA,600,Theft from Vehicle,40.05716969,-75.1659478
3258739,0101000020110F0000082A0F6E9AF25FC13551F92D0B8B5241,18407713,19,2,2024-07-15 01:46:00+00,7/14/24,21:46:00,21,2.02E+11,5600 BLOCK Vine St,900,Arson,39.96579343,-75.23291438
3251584,0101000020110F00003A2C6C4D2AE95FC17A3E611A888D5241,18338796,26,1,2024-07-15 01:47:00+00,7/14/24,21:47:00,21,2.02E+11,700 BLOCK DIAMOND ST,2600,All Other Offenses,39.9833319,-75.14609661
3258068,0101000020110F00003A2C6C4D2AE95FC17A3E611A888D5241,18303457,26,1,2024-07-15 01:47:00+00,7/14/24,21:47:00,21,2.02E+11,700 BLOCK DIAMOND ST,2600,All Other Offenses,39.9833319,-75.14609661
3253797,0101000020110F00001AEE52C3F1E85FC1325A4F8BA68B5241,18450438,26,2,2024-07-15 01:48:00+00,7/14/24,21:48:00,21,2.02E+11,N LAWRENCE ST & W GIRARD AV,700,Motor Vehicle Theft,39.970072,-75.144065
3259272,0101000020110F00004D56401839ED5FC1905EEF28EB935241,18379086,39,1,2024-07-15 01:48:00+00,7/14/24,21:48:00,21,2.02E+11,400 BLOCK W STAFFORD ST,700,Motor Vehicle Theft,40.02833459,-75.18342313
3255760,0101000020110F00007029B4FAE2E45FC17F7CD135A18E5241,18300009,24,3,2024-07-15 01:52:00+00,7/14/24,21:52:00,21,2.02E+11,2200 BLOCK E ALLEGHENY AV,800,Other Assaults,39.9910711,-75.10673879
3149261,0101000020110F000011B11F39C4EB5FC18BC8804CC28C5241,18426910,22,3,2024-07-15 01:54:00+00,7/14/24,21:54:00,21,2.02E+11,2100 BLOCK RIDGE AV,300,Robbery No Firearm,39.9778856,-75.17002488
3255583,0101000020110F00008FB967808CF15FC1418C1986EE875241,18406843,12,4,2024-07-15 01:54:00+00,7/14/24,21:54:00,21,2.02E+11,1000 BLOCK S 52nd St,800,Other Assaults,39.9438502,-75.22321515
3247879,0101000020110F00008E3B0339C9F05FC1E542DED22C865241,18336258,12,3,2024-07-15 02:03:00+00,7/14/24,22:03:00,22,2.02E+11,2700 BLOCK YEWDALL TER,2600,All Other Offenses,39.93146047,-75.21619827
3204522,0101000020110F0000ACB5C6BFB1F25FC170A88337AE875241,18440800,12,4,2024-07-15 02:05:00+00,7/14/24,22:05:00,22,2.02E+11,5700 BLOCK WHITBY AV,2600,All Other Offenses,39.94207861,-75.2337523
3241731,0101000020110F0000ACB5C6BFB1F25FC170A88337AE875241,18334534,12,4,2024-07-15 02:05:00+00,7/14/24,22:05:00,22,2.02E+11,5700 BLOCK WHITBY AV,2600,All Other Offenses,39.94207861,-75.2337523
3163475,0101000020110F000011171A9AA1DE5FC1C2AF30AEC8975241,18430752,2,3,2024-07-15 02:27:00+00,7/14/24,22:27:00,22,2.02E+11,7900 BLOCK E ROOSEVELT BLVD,600,Thefts,40.05555537,-75.04919712
3240275,0101000020110F000086DCF28CB8EE5FC1AB1630075A895241,18288644,18,3,2024-07-15 02:35:00+00,7/14/24,22:35:00,22,2.02E+11,3700 BLOCK WALNUT ST,600,Thefts,39.9538635,-75.1972017
3247250,0101000020110F000055B79A6139F15FC170BCEBD25E885241,18447916,12,4,2024-07-15 02:43:00+00,7/14/24,22:43:00,22,2.02E+11,800 BLOCK S 49TH ST,800,Other Assaults,39.94694384,-75.22022842
3258296,0101000020110F0000BFFB4F407DE05FC1B6AB55DF1A965241,18302509,2,1,2024-07-15 02:56:00+00,7/14/24,22:56:00,22,2.02E+11,6900 BLOCK SYLVESTER ST,800,Other Assaults,40.04373309,-75.06628844
3231912,0101000020110F0000DB991B689EE85FC16198B32363855241,18287288,3,2,2024-07-15 03:05:00+00,7/14/24,23:05:00,23,2.02E+11,1600 BLOCK S CHRISTOPHER COLUMBUS BLVD,600,Thefts,39.92590312,-75.14106979
3256437,0101000020110F0000958A697EC9EA5FC1F4B818025C975241,18342785,14,1,2024-07-15 03:10:00+00,7/14/24,23:10:00,23,2.02E+11,5800 BLOCK ANDERSON ST,1400,Vandalism/Criminal Mischief,40.05256643,-75.16101552
3253979,0101000020110F000037006EAEE2E05FC18273A7C783965241,18402134,2,1,2024-07-15 03:27:00+00,7/14/24,23:27:00,23,2.02E+11,1500 BLOCK TYSON AV,1400,Vandalism/Criminal Mischief,40.04661886,-75.06993309
3171923,0101000020110F00002D128CE440E25FC1E77A6183AC905241,18432106,15,1,2024-07-15 03:34:00+00,7/14/24,23:34:00,23,2.02E+11,4300 BLOCK STILES ST,300,Robbery No Firearm,40.00547589,-75.0825171
3259514,0101000020110F0000AFDF2C9A48EA5FC1FE7C45D708935241,18307574,39,2,2024-07-15 03:40:00+00,7/14/24,23:40:00,23,2.02E+11,4400 BLOCK N 19TH ST,800,Other Assaults,40.02210724,-75.15638411
3254380,0101000020110F00009E51CAB39BDE5FC1C1D98A044B975241,18345263,15,3,2024-07-15 03:42:00+00,7/14/24,23:42:00,23,2.02E+11,7700 BLOCK FAIRFIELD ST,700,Motor Vehicle Theft,40.05209911,-75.04898513
3256459,0101000020110F00006BC41839C7E75FC13D294484BA935241,18343366,35,2,2024-07-15 03:45:00+00,7/14/24,23:45:00,23,2.02E+11,4900 BLOCK N FAIRHILL ST,800,Other Assaults,40.02699618,-75.13333768
3253771,0101000020110F00003C665BECE4E55FC103865E59A1925241,18338491,25,2,2024-07-15 03:46:00+00,7/14/24,23:46:00,23,2.02E+11,500 BLOCK E THELMA ST,800,Other Assaults,40.01925939,-75.11600739
3247055,0101000020110F0000A19327DF8BE85FC1EEBD28B4BD8E5241,18397417,26,1,2024-07-15 03:50:00+00,7/14/24,23:50:00,23,2.02E+11,500 BLOCK W LEHIGH AV,300,Robbery Firearm,39.99185551,-75.14040378
3232454,0101000020110F000011171A9AA1DE5FC1C2AF30AEC8975241,18395132,2,3,2024-07-15 03:53:00+00,7/14/24,23:53:00,23,2.02E+11,7900 BLOCK E ROOSEVELT BLVD,600,Thefts,40.05555537,-75.04919712
3251316,0101000020110F000005A21AA74FEC5FC1BA9B5E6C2C945241,18403049,14,3,2024-07-15 03:56:00+00,7/14/24,23:56:00,23,2.02E+11,5400 BLOCK WAYNE AV,800,Other Assaults,40.03013026,-75.17503495
3164847,0101000020110F0000228562063BF25FC130FBFFA3C3895241,18459007,18,,2024-07-15 04:00:00+00,7/15/24,0:00:00,18,2.02E+11,200 BLOCK S 54TH ST,100,Homicide - Criminal,39.95677249,-75.22948623
3254055,0101000020110F0000C0C0D37493DF5FC1934EC2B854965241,18339146,2,3,2024-07-15 04:04:00+00,7/15/24,0:04:00,0,2.02E+11,7200 BLOCK LEONARD ST,2600,All Other Offenses,40.04532441,-75.05788758
3170652,0101000020110F0000F6AAE12FABF05FC1BD69F811758B5241,18321116,16,2,2024-07-15 04:06:00+00,7/15/24,0:06:00,0,2.02E+11,800 BLOCK N MARKOE ST,400,Aggravated Assault No Firearm,39.96870957,-75.21511901
3252682,0101000020110F000051CE231703EF5FC1CC6DDE0AF38B5241,18340399,16,1,2024-07-15 04:20:00+00,7/15/24,0:20:00,0,2.02E+11,3800 BLOCK PENNSGROVE ST,800,Other Assaults,39.97217858,-75.19988011
3254248,0101000020110F0000F9632228F7EA5FC168D1E34F2F8E5241,18341972,22,1,2024-07-15 04:25:00+00,7/15/24,0:25:00,0,2.02E+11,2200 BLOCK N 18TH ST,800,Other Assaults,39.98793546,-75.16265631
3192445,0101000020110F000079A809AE68EB5FC17D49F290AA935241,18327236,39,1,2024-07-15 04:32:00+00,7/15/24,0:32:00,0,2.02E+11,100 BLOCK W SEYMOUR ST,500,Burglary Residential,40.0265573,-75.16673549
3254648,0101000020110F0000D835E34E04F45FC1549C14BE6F825241,18403797,12,1,2024-07-15 04:33:00+00,7/15/24,0:33:00,0,2.02E+11,2700 BLOCK S 78TH ST,800,Other Assaults,39.90508437,-75.24591761
3250737,0101000020110F000060575BE5BCE75FC144622094C5935241,18362008,35,2,2024-07-15 04:34:00+00,7/15/24,0:34:00,0,2.02E+11,500 BLOCK W RUSCOMB ST,400,Aggravated Assault Firearm,40.02730055,-75.1329666
3258723,0101000020110F0000467C88FC54E85FC1EA6F3F33548F5241,18372715,25,3,2024-07-15 04:39:00+00,7/15/24,0:39:00,0,2.02E+11,2900 BLOCK N LAWRENCE ST,1400,Vandalism/Criminal Mischief,39.99599844,-75.13843161
3205597,0101000020110F0000D96627FC9AE15FC1759A2E1419915241,18329168,15,1,2024-07-15 04:40:00+00,7/15/24,0:40:00,0,2.02E+11,4600 BLOCK JAMES ST,300,Robbery Firearm,40.00846396,-75.0765556
3149698,0101000020110F00009065A74F94E95FC149F70B265C925241,18426639,39,2,2024-07-15 04:49:00+00,7/15/24,0:49:00,0,2.02E+11,4200 BLOCK N BROAD ST,600,Thefts,40.01735509,-75.14990578
3258430,0101000020110F0000C66859543EEC5FC1068C3FA292935241,18408907,39,1,2024-07-15 04:54:00+00,7/15/24,0:54:00,0,2.02E+11,300 BLOCK W QUEEN LA,800,Other Assaults,40.02589879,-75.17441248
3242687,0101000020110F00008B105CB70EF45FC1BA3FD321028D5241,18334394,19,1,2024-07-15 04:56:00+00,7/15/24,0:56:00,0,2.02E+11,6100 BLOCK W OXFORD ST,1400,Vandalism/Criminal Mischief,39.97964322,-75.2462916
3244124,0101000020110F0000A988F74972EB5FC1B05B7155C68F5241,18446431,39,3,2024-07-15 05:12:00+00,7/15/24,1:12:00,1,2.02E+11,2900 BLOCK N 22ND ST,800,Other Assaults,39.99914019,-75.16708077
3191909,0101000020110F000070EF6DAA99EC5FC13E165659F1835241,18327851,1,2,2024-07-15 05:15:00+00,7/15/24,1:15:00,1,2.02E+11,1700 BLOCK STOCKER ST,600,Thefts,39.91571248,-75.17769443
3238824,0101000020110F000076AA556013EC5FC1DF0C9EDB868F5241,18334817,39,3,2024-07-15 05:33:00+00,7/15/24,1:33:00,1,2.02E+11,2500 BLOCK W SELTZER ST,800,Other Assaults,39.99739291,-75.17286906
3229989,0101000020110F0000EADCE1DD90EB5FC1C4398979F48F5241,18332671,39,3,2024-07-15 05:37:00+00,7/15/24,1:37:00,1,2.02E+11,N 23RD ST  & W INDIANA AV,2600,All Other Offenses,40.00041027,-75.16817951
3255227,0101000020110F000065E9980C7FEB5FC17B80F5586F965241,18345362,14,2,2024-07-15 05:39:00+00,7/15/24,1:39:00,1,2.02E+11,700 BLOCK E RITTENHOUSE ST,700,Motor Vehicle Theft,40.04605682,-75.16753928
3195529,0101000020110F000078F19490E1EC5FC17A7D8C71488D5241,18392460,22,3,2024-07-15 05:43:00+00,7/15/24,1:43:00,1,2.02E+11,N 28th St  & Cecil B Moore Av,400,Aggravated Assault No Firearm,39.98157916,-75.18027795
3203830,0101000020110F00002C47B268B3ED5FC197CE30D7BF955241,18440162,14,3,2024-07-15 05:44:00+00,7/15/24,1:44:00,1,2.02E+11,6400 BLOCK GREENE ST,800,Other Assaults,40.04122891,-75.1878182
3232456,0101000020110F000011171A9AA1DE5FC1C2AF30AEC8975241,18395133,2,3,2024-07-15 05:49:00+00,7/15/24,1:49:00,1,2.02E+11,7900 BLOCK E ROOSEVELT BLVD,600,Thefts,40.05555537,-75.04919712
3257004,0101000020110F000074BCFEB07EE65FC1029E67FBDD925241,18373479,25,2,2024-07-15 06:08:00+00,7/15/24,2:08:00,2,2.02E+11,200 BLOCK E WYOMING AV,800,Other Assaults,40.02092788,-75.12153268
3250899,0101000020110F00008040CE6E70E85FC1F97D59F2098A5241,18360879,9,2,2024-07-15 06:11:00+00,7/15/24,2:11:00,2,2.02E+11,500 BLOCK N FRONT ST,600,Theft from Vehicle,39.95870893,-75.13941783
3257306,0101000020110F00003C029A5334F25FC1434731DA5D8C5241,18373097,19,2,2024-07-15 06:22:00+00,7/15/24,2:22:00,2,2.02E+11,1400 BLOCK N 54TH ST,2600,All Other Offenses,39.97511976,-75.22924554
3247600,0101000020110F00004BA34D0042E15FC1C15464E787955241,18336402,2,1,2024-07-15 06:27:00+00,7/15/24,2:27:00,2,2.02E+11,6500 BLOCK KINDRED ST,1100,Fraud,40.03969011,-75.07335818
3259422,0101000020110F00001DDE497FDBEA5FC19860994276955241,18413269,14,2,2024-07-15 07:01:00+00,7/15/24,3:01:00,3,2.02E+11,500 BLOCK E PENN ST,900,Arson,40.03920473,-75.16166243
3259479,0101000020110F00000C2C3BF46DE85FC14AE5BF5F49945241,18412614,35,2,2024-07-15 07:10:00+00,7/15/24,3:10:00,3,2.02E+11,5100 BLOCK N 10TH ST,1400,Vandalism/Criminal Mischief,40.0309268,-75.13932876
3154489,0101000020110F000014AA5BC66FF35FC13B60C1239A805241,18427954,12,1,2024-07-15 07:21:00+00,7/15/24,3:21:00,3,2.02E+11,8200 BLOCK BARTRAM AV,600,Thefts,39.89213892,-75.24058042
3160384,0101000020110F00001599A811A0E25FC121EA5504DE8D5241,18429436,24,3,2024-07-15 07:22:00+00,7/15/24,3:22:00,3,2.02E+11,3000 BLOCK CASTOR AV,500,Burglary Non-Residential,39.9856973,-75.08593703
3229747,0101000020110F000035C9D1FAD6EE5FC19C872BF7F6885241,18394519,18,3,2024-07-15 07:24:00+00,7/15/24,3:24:00,3,2.02E+11,3700 BLOCK SPRUCE ST,600,Thefts,39.95113481,-75.1982951
3179832,0101000020110F0000B8CA6F2EDBEB5FC19004299EE88D5241,18325715,22,2,2024-07-15 07:37:00+00,7/15/24,3:37:00,3,2.02E+11,2200 BLOCK FONTAIN ST,400,Aggravated Assault Firearm,39.98598916,-75.17084983
3252826,0101000020110F0000909A26B1F4E65FC17E3197F96B8E5241,18363532,26,3,2024-07-15 07:40:00+00,7/15/24,3:40:00,3,2.02E+11,2600 BLOCK KENSINGTON AV,400,Aggravated Assault No Firearm,39.98960554,-75.12577275
3247635,0101000020110F0000C16B8D9458E55FC165E2160D948F5241,18336677,24,1,2024-07-15 07:50:00+00,7/15/24,3:50:00,3,2.02E+11,1800 BLOCK E WESTMORELAND ST,2100,DRIVING UNDER THE INFLUENCE,39.99775608,-75.1109645
3254699,0101000020110F00004D86194AE5F15FC14A85B859A48C5241,18365807,19,2,2024-07-15 07:56:00+00,7/15/24,3:56:00,3,2.02E+11,5100 BLOCK LANCASTER AV,600,Theft from Vehicle,39.97706097,-75.22640553
3178228,0101000020110F0000AD7E6898F3E95FC1CBF09B1A33885241,18433814,9,5,2024-07-15 07:59:00+00,7/15/24,3:59:00,3,2.02E+11,700 BLOCK SPRUCE ST,500,Burglary Residential,39.94573946,-75.15332959
3248971,0101000020110F00008FF1EBDF6AE95FC181EB175EB5895241,18337844,9,2,2024-07-15 08:08:00+00,7/15/24,4:08:00,4,2.02E+11,300 BLOCK N RANDOLPH ST,1400,Vandalism/Criminal Mischief,39.95637936,-75.14841686
3216202,0101000020110F00003CD49728D0E55FC10F2D70FA34935241,18443609,25,2,2024-07-15 08:28:00+00,7/15/24,4:28:00,4,2.02E+11,4800 BLOCK GRANSBACK ST,2600,All Other Offenses,40.02332176,-75.11526126
3163486,0101000020110F000011171A9AA1DE5FC1C2AF30AEC8975241,18430755,2,3,2024-07-15 08:32:00+00,7/15/24,4:32:00,4,2.02E+11,7900 BLOCK E ROOSEVELT BLVD,600,Thefts,40.05555537,-75.04919712
3242497,0101000020110F0000D3D47D299ADB5FC14DD5EA3FEF9C5241,18445397,7,2,2024-07-15 08:33:00+00,7/15/24,4:33:00,4,2.02E+11,9900 BLOCK PRESIDENT ST,2600,All Other Offenses,40.09181108,-75.02133354
3168061,0101000020110F00002713C9BD4FE15FC19CFC92D8C4985241,18318875,2,3,2024-07-15 08:38:00+00,7/15/24,4:38:00,4,2.02E+11,7600 BLOCK DUNGAN RD,600,Theft from Vehicle,40.06249047,-75.0738519
3259404,0101000020110F00000D1DD1B7ACD75FC182F3DB3EC89A5241,18416582,8,2,2024-07-15 08:44:00+00,7/15/24,4:44:00,4,2.02E+11,3600 BLOCK RAYLAND RD,700,Motor Vehicle Theft,40.07666288,-74.98520531
3169978,0101000020110F00005177D65850EA5FC187625606C9955241,18433521,35,3,2024-07-15 09:02:00+00,7/15/24,5:02:00,5,2.02E+11,2100 BLOCK W CHEW AV,500,Burglary Residential,40.04148156,-75.1566624
3163580,0101000020110F00007317BEFE6FDB5FC137894B6A9D995241,18319496,8,2,2024-07-15 09:22:00+00,7/15/24,5:22:00,5,2.02E+11,9300 BLOCK ASHTON RD,600,Thefts,40.06844603,-75.01981837
3259879,0101000020110F00005177D65850EA5FC187625606C9955241,18379268,35,3,2024-07-15 09:28:00+00,7/15/24,5:28:00,5,2.02E+11,2100 BLOCK W CHEW AV,700,Motor Vehicle Theft,40.04148156,-75.1566624
3218709,0101000020110F0000B3EBB2CA91EB5FC16A9081A81F965241,18331901,14,2,2024-07-15 10:05:00+00,7/15/24,6:05:00,6,2.02E+11,600 BLOCK E PRICE ST,1400,Vandalism/Criminal Mischief,40.04386474,-75.16821275
3257346,0101000020110F0000DA7B298901E15FC155C1D83BF4925241,18370440,15,2,2024-07-15 10:08:00+00,7/15/24,6:08:00,6,2.02E+11,1700 BLOCK Sanger St,1400,Vandalism/Criminal Mischief,40.02154019,-75.07104177
3250046,0101000020110F0000A4AD2030D5D85FC174F55B9D9E9E5241,18337156,8,3,2024-07-15 10:24:00+00,7/15/24,6:24:00,6,2.02E+11,2800 BLOCK NESTLING RD,2600,All Other Offenses,40.10366781,-74.99585825
3259602,0101000020110F0000C9B77AE7DCE85FC150275C8FAC935241,18375118,35,2,2024-07-15 10:24:00+00,7/15/24,6:24:00,6,2.02E+11,4800 BLOCK N 12TH ST,1400,Vandalism/Criminal Mischief,40.02661216,-75.14331549
3254267,0101000020110F000084EA27AC2FE95FC124475B2AC98D5241,18367449,9,3,2024-07-15 10:27:00+00,7/15/24,6:27:00,6,2.02E+11,2200 BLOCK BENJAMIN FRANKLIN PKWY,800,Other Assaults,39.98512322,-75.14628957
3208767,0101000020110F00008FED17C9D7F05FC1AA1595B8E3845241,18330149,12,3,2024-07-15 10:58:00+00,7/15/24,6:58:00,6,2.02E+11,3000 BLOCK S 61ST ST,500,Burglary Non-Residential,39.92239191,-75.21672155
3167448,0101000020110F0000988B2B9030EC5FC1C34DF5FA868F5241,18431207,39,3,2024-07-15 11:05:00+00,7/15/24,7:05:00,7,2.02E+11,2600 BLOCK W SILVER ST,600,Thefts,39.99739628,-75.17391782
3168048,0101000020110F00002655BEF356E95FC1E3747048338A5241,18318716,9,2,2024-07-15 11:05:00+00,7/15/24,7:05:00,7,2.02E+11,400 BLOCK N 5TH ST,600,Thefts,39.95984743,-75.14770099
3248142,0101000020110F000011171A9AA1DE5FC1C2AF30AEC8975241,18359864,2,3,2024-07-15 11:05:00+00,7/15/24,7:05:00,7,2.02E+11,7900 BLOCK E ROOSEVELT BLVD,600,Thefts,40.05555537,-75.04919712
3174609,0101000020110F0000F232DBED59EA5FC1F99756B98A885241,18322631,9,4,2024-07-15 11:11:00+00,7/15/24,7:11:00,7,2.02E+11,900 BLOCK WALNUT ST,300,Robbery No Firearm,39.94815316,-75.15700671
3259181,0101000020110F0000C3CA7A8F65ED5FC18F093F8D398C5241,18414999,22,4,2024-07-15 11:15:00+00,7/15/24,7:15:00,7,2.02E+11,900 BLOCK N 30TH ST,700,Motor Vehicle Theft,39.97412018,-75.1850209
3168493,0101000020110F0000789CD95B1CE85FC1CC3EFA01318B5241,18432763,26,3,2024-07-15 11:27:00+00,7/15/24,7:27:00,7,2.02E+11,1000 BLOCK N FRONT ST,600,Theft from Vehicle,39.9668352,-75.13639683
3208327,0101000020110F0000B1053E7ECDE15FC1E28BD8F0E9965241,18329628,2,1,2024-07-15 11:27:00+00,7/15/24,7:27:00,7,2.02E+11,1100 BLOCK LONGSHORE AV,600,Theft from Vehicle,40.04942896,-75.07837049
3242550,0101000020110F00004FDE364458DA5FC11B8090C4409D5241,18396271,8,3,2024-07-15 11:36:00+00,7/15/24,7:36:00,7,2.02E+11,2700 BLOCK RED LION RD,600,Thefts,40.09405189,-75.00976699
3250924,0101000020110F00009703A356C1DA5FC1CA012B70A1965241,18340068,8,1,2024-07-15 11:37:00+00,7/15/24,7:37:00,7,2.02E+11,8700 BLOCK FRANKFORD AV,1400,Vandalism/Criminal Mischief,40.04743467,-75.0135425
3156376,0101000020110F000089BE9C2F6FED5FC157960887688E5241,18430105,22,2,2024-07-15 11:39:00+00,7/15/24,7:39:00,7,2.02E+11,2100 BLOCK N 32ND ST,600,Thefts,39.98951063,-75.18536677
3249810,0101000020110F0000A50C32EB3DF35FC1D5639C7B35995241,18447257,5,3,2024-07-15 11:42:00+00,7/15/24,7:42:00,7,2.02E+11,700 BLOCK GRAKYN LA,1400,Vandalism/Criminal Mischief,40.065588,-75.23878896
3238550,0101000020110F00009B68FCD41EE05FC16793972EFE945241,18357270,15,3,2024-07-15 11:45:00+00,7/15/24,7:45:00,7,2.02E+11,6600 BLOCK E ROOSEVELT BLVD,600,Thefts,40.03590128,-75.06289571
3232330,0101000020110F000095D750E9AED95FC1E4A77850EB9F5241,18395007,7,3,2024-07-15 11:46:00+00,7/15/24,7:46:00,7,2.02E+11,2000 BLOCK BYBERRY RD,600,Thefts,40.11281116,-75.00368162
3256838,0101000020110F0000029E83A6F4E45FC13B0A0DE03E965241,18365238,2,2,2024-07-15 11:47:00+00,7/15/24,7:47:00,7,2.02E+11,300 BLOCK E CHELTENHAM AV,600,Theft from Vehicle,40.04472346,-75.10737376
3242483,0101000020110F000054C634AC69E85FC110B3A7C5998F5241,18396074,25,4,2024-07-15 11:54:00+00,7/15/24,7:54:00,7,2.02E+11,3000 BLOCK N 5TH ST,400,Aggravated Assault Firearm,39.99791356,-75.13917492
3259405,0101000020110F000044A33B402EDB5FC1267548C690985241,18416915,8,2,2024-07-15 11:55:00+00,7/15/24,7:55:00,7,2.02E+11,9200 BLOCK CONVENT AV,700,Motor Vehicle Theft,40.06105845,-75.01745601
3145770,0101000020110F00004EDF58EA29DE5FC1576F9B1A77985241,18425370,7,1,2024-07-15 12:01:00+00,7/15/24,8:01:00,8,2.02E+11,8200 BLOCK E ROOSEVELT BLVD,600,Thefts,40.06035247,-75.04489647
3246668,0101000020110F00003B976656E1E15FC154E9FB9F9D975241,18398713,2,3,2024-07-15 12:01:00+00,7/15/24,8:01:00,8,2.02E+11,900 BLOCK FRIENDSHIP ST,600,Theft from Vehicle,40.05437118,-75.07908355
3251302,0101000020110F0000EAB9567F15EA5FC1288EB6F173845241,18362785,3,2,2024-07-15 12:01:00+00,7/15/24,8:01:00,8,2.02E+11,400 BLOCK DURFOR ST,600,Thefts,39.91931158,-75.15454778
3207755,0101000020110F0000898E9C954EE05FC1100538CBB4955241,18328948,2,1,2024-07-15 12:07:00+00,7/15/24,8:07:00,8,2.02E+11,2100 BLOCK GLENVIEW ST,600,Theft from Vehicle,40.04092502,-75.06461158
