the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng
0101000020E61000009111CCA8A4CA52C0267476B670FD4340,3188015,0101000020110F00000BBE7B8F5CEB5FC1BB16A62B0F8D5241,12930866,22,3,2024-01-01 01:13:00+00,12/31/23,20:13:00,20,2.02322E+11,1900 BLOCK CECIL B MOORE AV,1400,Vandalism/Criminal Mischief,-75.16630001,39.98000222,39.98000222,-75.16630001
0101000020E61000003F26080D73CB52C0B0FEF06FA7F74340,3149079,0101000020110F00003B132523BBEC5FC1903AE1EDA5865241,12137596,17,3,2024-01-01 01:14:00+00,12/31/23,20:14:00,20,2.02317E+11,1300 BLOCK POINT BREEZE AV,600,Thefts,-75.17889715,39.93479728,39.93479728,-75.17889715
0101000020E6100000E6B8AEF38AC952C06FC2B5C1A6004440,3169762,0101000020110F00007C9F4E0D7EE95FC1D80A00759E905241,12370334,25,4,2024-01-01 01:15:00+00,12/31/23,20:15:00,20,2.02325E+11,1200 BLOCK W RUSSELL ST,800,Other Assaults,-75.14910595,40.00508901,40.00508901,-75.14910595
0101000020E61000006E7EAAA7E2C252C06BCA1D4F2E0B4440,3156656,0101000020110F0000B227D3212FDE5FC1E12DD9FE4C9C5241,13380354,7,2,2024-01-01 01:28:00+00,12/31/23,20:28:00,20,2.02307E+11,9300 BLOCK KREWSTOWN RD,600,Thefts,-75.04508392,40.08735074,40.08735074,-75.04508392
0101000020E6100000316685018FC952C01C1ECA69B2014440,3215949,0101000020110F0000ED2D2EF084E95FC12B433E3EC7915241,13175239,25,1,2024-01-01 01:31:00+00,12/31/23,20:31:00,20,2.02325E+11,3900 BLOCK DELL ST,800,Other Assaults,-75.14935339,40.01325724,40.01325724,-75.14935339
0101000020E610000000210EE9A2C952C006980180C6084440,3174367,0101000020110F0000503375BFA6E95FC157B9467AA1995241,12153692,14,1,2024-01-01 01:33:00+00,12/31/23,20:33:00,20,2.02314E+11,7400 BLOCK N 20TH ST,1300,Receiving Stolen Property,-75.15056826,40.06855774,40.06855774,-75.15056826
0101000020E6100000CEDB9E417FCE52C0A51F60EFF6FA4340,3157651,0101000020110F000002A90B65E8F15FC1E70D30D1508A5241,13133954,19,2,2024-01-01 01:34:00+00,12/31/23,20:34:00,20,2.02319E+11,0 BLOCK N 53RD ST,400,Aggravated Assault Firearm,-75.22651711,39.96066086,39.96066086,-75.22651711
0101000020E6100000199C3536C3C952C0683EE76ED7084440,3202116,0101000020110F00009BC8729DDDE95FC1BB742745B4995241,12996113,14,1,2024-01-01 01:42:00+00,12/31/23,20:42:00,20,2.02314E+11,7500 BLOCK E WALNUT LA,700,Motor Vehicle Theft,-75.15253978,40.0690745,40.0690745,-75.15253978
0101000020E610000062A7D4FCE3CA52C09714E5F306FC4340,3173605,0101000020110F000000F44021C8EB5FC13EC83F3E7E8B5241,13151329,9,3,2024-01-01 01:43:00+00,12/31/23,20:43:00,20,2.02309E+11,2000 BLOCK BROWN ST,700,Motor Vehicle Theft,-75.17016526,39.96896218,39.96896218,-75.17016526
0101000020E61000001B6B9804DCCB52C0E1BDBC6325FE4340,3175582,0101000020110F00008416336F6DED5FC1D0DCEA6ED78D5241,12373690,22,2,2024-01-01 01:49:00+00,12/31/23,20:49:00,20,2.02322E+11,1900 BLOCK N PATTON ST,800,Other Assaults,-75.18530382,39.98551604,39.98551604,-75.18530383
0101000020E6100000307756A010C652C0F52EBD8172064440,3212345,0101000020110F0000B60992BE95E35FC1B8C246220C975241,13074705,2,2,2024-01-01 01:51:00+00,12/31/23,20:51:00,20,2.02302E+11,6400 BLOCK Rising Sun Av,600,Thefts,-75.09476479,40.05036947,40.05036947,-75.09476479
0101000020E6100000B169A510C8CE52C04B9F2D52EEFC4340,3201070,0101000020110F0000F85F4E1164F25FC11B3D69A77E8C5241,12996143,19,2,2024-01-01 01:57:00+00,12/31/23,20:57:00,20,2.02319E+11,1500 BLOCK N CONESTOGA ST,700,Motor Vehicle Theft,-75.230961,39.97602298,39.97602298,-75.230961
0101000020E6100000D81B8C4383C952C00DDB1ED6FEFE4340,3153494,0101000020110F0000353E3BFE70E95FC181DF3079C88E5241,13808437,22,1,2024-01-01 01:58:00+00,12/31/23,20:58:00,20,2.02322E+11,2600 BLOCK N WARNOCK ST,400,Aggravated Assault No Firearm,-75.14863671,39.99215199,39.99215199,-75.14863671
0101000020E61000004069C95F71CA52C040E5F3E5E0F64340,3201281,0101000020110F0000D5BF897205EB5FC17A093108CA855241,13044372,3,3,2024-01-01 02:01:00+00,12/31/23,21:01:00,21,2.02303E+11,1600 BLOCK S 11TH ST,400,Aggravated Assault No Firearm,-75.16316981,39.92873835,39.92873835,-75.16316981
0101000020E6100000F1B33632B4CB52C080890D5079F74340,3191940,0101000020110F0000983204CB29ED5FC1AEA04AD772865241,13366519,17,3,2024-01-01 02:07:00+00,12/31/23,21:07:00,21,2.02317E+11,1500 BLOCK S 23RD ST,700,Motor Vehicle Theft,-75.1828733,39.93338967,39.93338967,-75.1828733
0101000020E6100000B93A9DB733CB52C04816B4B97FFA4340,3198039,0101000020110F0000B6FD058F4FEC5FC11C6224BBCC895241,12981247,9,2,2024-01-01 02:07:00+00,12/31/23,21:07:00,21,2.02309E+11,100 BLOCK N VAN PELT ST,400,Aggravated Assault No Firearm,-75.17503157,39.95702287,39.95702287,-75.17503157
0101000020E6100000331FE768DBC952C05B08935EABFE4340,3185020,0101000020110F0000412CC2B706EA5FC1520086F26B8E5241,12928465,22,1,2024-01-01 02:08:00+00,12/31/23,21:08:00,21,2.02322E+11,2400 BLOCK N PARK AV,800,Other Assaults,-75.15401671,39.98960478,39.98960478,-75.15401671
0101000020E61000007797D585A9C052C08A09C5B109064440,3167949,0101000020110F0000D17A656768DA5FC13610DCD897965241,12148191,8,1,2024-01-01 02:13:00+00,12/31/23,21:13:00,21,2.02308E+11,4500 BLOCK MEGARGEE ST,1400,Vandalism/Criminal Mischief,-75.01034685,40.04717085,40.04717085,-75.01034685
0101000020E6100000ED6D2BA4D9C952C0CFD74DA576FB4340,3198052,0101000020110F0000E5E1BEB603EA5FC12C0C8E54DE8A5241,12981731,6,1,2024-01-01 02:15:00+00,12/31/23,21:15:00,21,2.02306E+11,600 BLOCK N 10TH ST,600,Theft from Vehicle,-75.15390877,39.96455828,39.96455828,-75.15390877
0101000020E6100000B319D0A0DBCE52C05F498F3224FC4340,3218345,0101000020110F00002D6C2E4C85F25FC14FBBDEA69E8B5241,13204247,19,2,2024-01-01 02:16:00+00,12/31/23,21:16:00,21,2.02319E+11,600 BLOCK N 56TH ST 2,1400,Vandalism/Criminal Mischief,-75.23215504,39.96985466,39.96985466,-75.23215504
0101000020E6100000888BB35424C852C0E46C95BB2A004440,3171224,0101000020110F00005F45E9E51CE75FC1335488F214905241,13540928,25,3,2024-01-01 02:22:00+00,12/31/23,21:22:00,21,2.02325E+11,100 BLOCK E ONTARIO ST,1500,Weapon Violations,-75.12721746,40.0013041,40.0013041,-75.12721746
